"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1990-10-01",0.0128560081015341,0.0698538272009166,0.0607409437180415,0.0188329483330922,-0.0289875368732523,0.0112045990128631,-0.00514139950041903,0.032010993398051,0.0600781239432835,0.0308772385644391,0.013857034661426,0.060018009726253,-0.0620353909194526,0.0243127827740657,0.0212773984472848,0.0416004525051454,0,0.0458345363437995,0.0524666388987405,0.0380273955892394,0.0307453764217227,0.0534886849509864,0.0662493855412006,0.0406147191541901,0.0560021901152847,0.0559480739325331,0.03490287168106,0.0392573774367735,0.0579152729110828,0.0126317469059005
"1990-10-02",-0.00916596701408023,-0.0293419582840153,-0.0225856526487496,0.00743497848751806,-0.0710959216837303,0.0138314791484619,-0.00516797015844217,-0.014329825554825,-0.00731532157637305,-0.0101868453069929,0.00653170186321494,0.0144580831752298,-0.00803217169726433,-0.00688640202963331,0.0104712998672954,0.00676821534613881,0,0.00955421280481161,-0.00921665510492398,0.0184848146741028,-0.00929453247924972,-0.0131063475053006,-0.0129034048359079,-0.00498754151103897,0.00903620606393729,0.0029368596733097,-0.0079470616925319,0.0100320038797892,0.0222584706009428,-0.00279329790561267
"1990-10-03",-0.00369004108745385,-0.0405118689169013,-0.0147014472691374,-0.0415938972988371,0.0310905870700311,0.0136427764037863,0.00207039411430809,-0.00724265969930249,-0.0147931691778305,-0.0206903932574463,-0.0445997375337401,-0.0490294272403186,-0.00809721023261933,-0.00792868375550704,-0.0317486983145802,-0.0152934161694984,-0.048790164169432,-0.0437316646063983,-0.00264900817157665,-0.0184848146741028,-0.00681433641973017,-0.00794706169253212,-0.0130720815673528,-0.00501254182354427,-0.00752448997861532,-0.0222396119278385,0.00265604405811626,-0.0210920244547252,-0.0616078093894903,0.00279329790561267
"1990-10-04",-0.00185013928816136,0.0051546505886646,0.00833605340206134,-0.00775197680431794,0.0202027073175195,-0.019152432214756,0.00823897554455311,-0.00312012733624378,-0.00448096343503623,-0.0034904049397686,0.00678428653692276,-0.00503779402995719,-0.0585941642660529,0.00446761725971578,-0.0327898228229909,0.00171086440362944,0.0228146777661714,-0.0217581805287166,0.0144834658185795,0.0184848146741028,0.00341297259623996,-0.00133067218570471,-0.0266682470821613,0.0149628726767124,0.0194471349355216,-0.00300300525976938,0.0183973651397162,0.0027764941482924,-0.00839635495290647,0.0152252075970656
"1990-10-05",-0.0093023926623137,-0.0181587350118713,0.0120598097606326,-0.00389864041565724,-0.0202027073175195,-0.0195264223503553,0,-0.00731838080767977,-0.00149812762102197,-0.00350263055120204,0.0345549329468837,-0.0204088716312071,0.0170944333593002,0.00346106649579125,0.011049836186585,0,0.0405211974056394,-0.0291866210865319,0.012987195526811,-0.0129034048359078,-0.00170503025108371,-0.00802143338457517,0.0134230203321407,0.00493828164058252,0.00590843668616614,-0.00150489117942043,0.0358094526967108,-0.0055607186846971,-0.0273521324896258,-0.00966191091173685
"1990-10-08",-0.00187090793581168,0.0359936026479055,0.00879402652257344,0,-0.0310905870700311,-0.00564973254211898,-0.00514139950041903,0.014583591799092,0.00746829460752596,0.00699303549097063,0.0168397761763148,-0.0155847310166983,0.0126317469059006,0.0117763873238252,0,0.0152674721307886,-0.0072464085207673,0,0.0115459909970608,0.00370370793748442,-0.00170794234515625,0.00668898815079633,0.0263173083173734,0.00980400009662086,0.0102565001671893,0.0134631801682941,0.00750942202213145,0.0129272345014595,0.00346021106489558,0.00966191091173685
"1990-10-09",-0.0342890734786321,-0.0598357916106651,0.0111941467431529,-0.0317486983145804,-0.0212773984472848,-0.0553270639565964,-0.0187310367060629,-0.0261932208769311,-0.0302137785964967,-0.0318611020689843,-0.0513947091231985,-0.0874874541231158,-0.0297261802652008,-0.0387915369698733,-0.0800427076735365,-0.0204088716312072,-0.0146522767868703,-0.0034904049397686,-0.041672696400568,-0.0186572576045427,-0.0277314131055255,-0.0436036374821318,-0.0533459807052927,-0.0197050710793325,-0.0386377927054142,-0.0210217951422207,-0.0303820836881228,-0.0101430099650548,-0.0280228494333048,-0.0124396904756392
"1990-10-10",-0.0557913596284156,-0.0382560311555367,-0.0111941467431529,-0.0327898228229909,0.0106952891167478,-0.0181273845925567,-0.021232220105774,-0.0149735417901624,0,-0.0181493185056771,0.0174267144721765,0.0056980211146378,-0.03509131981127,-0.0179078717555847,-0.0119761910467157,-0.0103627870355465,-0.0261697177333847,-0.014084739881739,-0.0187924993493671,0,-0.00263968477077325,0.012456908485295,-0.0563529365511318,-0.00498754151103897,-0.0198935405195706,-0.0230248083981535,-0.0313341561704357,-0.0320178008592231,-0.0398603492932088,-0.019663554908778
"1990-10-11",-0.0354573118367294,-0.0339976085414195,-0.020853836283206,-0.0382212128201976,0,0.00304414238122819,-0.0107875911289974,-0.00757169653089385,-0.00769826742575241,-0.0110498361865849,-0.0174267144721765,0.0112995552539333,-0.0410080237273771,-0.0240345947485383,-0.0243914531241591,-0.0175135824927084,-0.124910649580616,-0.0106952891167478,0.00270636159774318,-0.0423140046914161,-0.0285989106620006,-0.00967526552341824,-0.0294138852062932,-0.0202027073175195,-0.0250404319596873,0.009273636785329,-0.0323478338655192,-0.00768495616938436,0.0110295235754996,-0.012848142477849
"1990-10-12",-0.0192932029346788,0.0339976085414195,0.034518645184928,0.0256424306133376,0.0518250678645861,0.012084739215072,-0.0109052334822626,-0.0153175861401702,-0.00464756839654679,0.0327898228229908,0.0312837491336024,0.0277026025493358,-0.00934586241823776,-0.00743103207194862,0.0243914531241591,0.0140353181163835,-0.0483610716934211,0.0177624563398402,0.0306078450862413,0.01365874893104,0.0117171236877538,0.0260467089381009,-0.0150378773645405,-0.0154244703256317,0.0250404319596873,0.0288116972385457,0.0429020215442095,0.0341265344011714,0.0234879813072137,0.00715822670017041
"1990-10-15",-0.0130720815673528,-0.0397779714569191,0.033366759306352,0.100284362625966,-0.010152371464018,0.00598804184462254,0.00437637459979889,0.00330214939575901,-0.0077942717268189,0.024780028998487,0.0168944888987617,-0.0504308536268919,0.0368705358083278,-0.0101741172127254,0.0470675108579858,0.0172715865086606,0.0222726356091232,0.0277795641070757,0.0156049980688899,0.00964327627180417,0.0133513331748643,0.016107730815933,0,0.0356271776431512,0.0214075453507858,0.0294572108854301,0.0335515341712329,0.0339015516756813,-0.00357782134788387,0.0155700243773857
"1990-10-16",-0.0176995770994008,0,-0.0138181832210038,-0.0076628727455692,-0.0206192872027357,-0.0211169234409228,-0.0131870042819537,-0.023347363996991,-0.0173642879093361,-0.0538729899401517,-0.037418214918377,0,0.00900906994236594,0.00107584733346355,-0.011560822401076,-0.00859850525523176,0,0.0034188067487857,-0.012987195526811,0.0246457972068279,-0.0115608224010759,-0.00802143338457517,-0.0465200156348929,-0.0151136378100482,-0.0106464883944877,-0.0205285801411286,-0.0179262162681522,-0.00542006746933943,-0.0144406841547944,-0.012721019601311
"1990-10-17",0.0155041865359653,-0.0628009012390303,0.0138181832210038,-0.0352286918837439,0.0307716586667537,-0.00611622701743619,0.0131870042819537,-0.00338028490882358,-0.00638979809877105,0.0218986853076376,-0.0141464130755051,0.0227282510775562,-0.0135442251077571,0.0138816964861554,0.0342890734786322,0.00516797015844261,-0.0313224711290411,0.0101868453069931,-0.00261780254207888,-0.0150946262224849,0.00446230102339884,0.00802143338457517,0.0465200156348929,0.0250639686632163,-0.0107610569562981,-0.0119226449569063,0.0305367238600818,0.00271370587159669,-0.0202027073175195,-0.00284900477607475
"1990-10-18",0.0238882151746955,0.0482021018178775,0.047766797203094,-0.0448140157897926,0.0870113769896299,0.0479133556958977,-0.0054734674141721,0.0267276489058146,0.0515336501151828,0.0354647095722826,0.0247918895234576,0.0439631234211162,0.0531098253139483,0.0445900719691781,0.0652405218684009,0.027120306219194,0,0.0233733511853087,0.0410840833698751,0.0244143581712872,0.0150245866500978,0.0197765179764566,0.0730251350148898,0.0388398333162639,0.0423663963716294,-0.00450789643918981,0.0393171033408348,0.0249789972068659,0.0524058478121541,0
"1990-10-19",0.00854706057845833,0.0289875368732524,0.00510639407457436,-0.0168071183163812,-0.0281708769666963,0.0429250447170337,0.0227899174256332,0.0710420525318871,0.0136056520557786,0.0172715865086606,0.0402129407855383,0.0317486983145802,0.00430108189939071,0.021074538115927,0.020834086902842,0.0066666913581892,0.0180185055026783,0.0388398333162638,0.0538685918128743,0.0129034048359078,0.0479543931220361,0.00780238028418445,0.0139862419747399,0.00475060275859773,0.0277592696342746,0,-0.00483092726966561,0.0295160315565655,0.0514693352294806,0.028131250250359
"1990-10-22",0.00847462699097212,0.0501497836854716,0,0.0168071183163812,0.0373875320716204,0.011142176553242,-0.00645858003941191,0.0142278822872051,0.0266682470821613,-0.031306904625044,0.0226282439341055,0.0458095360312941,0,0.00148846467570429,0.0102565001671891,0.0132015118585358,0,0.00475060275859795,-0.0144060114435152,-0.0129034048359078,-0.0134682170508666,0.0192436983926272,0.0273989741881145,0.0234202742080987,0.0128849313038604,-0.00755861497392663,-0.00485437846479808,0.0144376180856023,0.0441608957857698,-0.00556329668532873
"1990-10-23",0,0.0241622492790796,-0.0234766006763234,-0.0296004697762906,0,0.0137553750684853,-0.00758811229049261,-0.0142278822872051,0.00728335339110808,0,-0.013137505185302,-0.0100000833345832,0,-0.00946457874571305,0.010152371464018,0.00490597876885457,-0.00896866998276036,0,0,-0.0149535496670583,-0.0162327357618191,-0.0115017242390114,0.0134230203321407,-0.0234202742080987,-0.00284900477607475,0,-0.00732604009207294,-0.0247558523639944,-0.00803217169726422,-0.0225679535650303
"1990-10-24",0.0125787822068602,-0.00531916147759981,-0.00522801074589774,0.0127933514599095,0,-0.0137553750684853,-0.00545555090153682,0,-0.00874641144286836,-0.035975102458278,0.0100251466193786,-0.0151901654939752,0,0.0173658544198476,-0.0204088716312071,-0.00983614487671303,-0.0273989741881144,0.014117881545785,0.0120193754657842,-0.0190119794885719,0.00772204609391025,0.00640617181241154,0.0132452267500206,0.00943403223335859,-0.00715822670017041,0.00906350615334706,0,-0.00955282991899153,-0.0179012103292404,0
"1990-10-25",0,-0.0242926925690445,0.0156027435714496,-0.0127933514599095,-0.00921665510492402,-0.0167601688574652,-0.00879126541117081,-0.0175533675809008,-0.001465201727328,-0.0110498361865849,-0.0100251466193786,0.0202027073175195,-0.017316450011461,-0.00443678322099039,-0.020834086902842,-0.00495459312468349,0,-0.00312012733624356,-0.0144406841547946,-0.0174254167138592,0.0085106896679088,-0.00255754615111714,-0.0132452267500206,-0.00943403223335859,-0.0276783874221447,-0.00452148471884595,-0.00738010729762251,-0.0167183832349087,-0.0505157901369018,-0.0158162894432849
"1990-10-26",-0.00836824967051664,-0.0590889163700066,-0.0373875320716204,-0.057410907213339,-0.0971637484536479,-0.0373070524128105,-0.0257141054390191,-0.0263867551731951,-0.0267475083670283,-0.0149256502166757,-0.0261577912340147,-0.0460439385014069,-0.0265502320941209,-0.0119285708652739,-0.0212773984472848,-0.0217581805287166,-0.0870113769896299,-0.0333629036691214,-0.0171153322192681,-0.0157483569681391,-0.010221554071538,-0.0312118964022372,-0.0134230203321407,-0.0386521544342792,-0.0103935605272631,-0.0091047669929194,-0.0275361578086053,-0.00801786032473162,-0.0227083993698123,-0.010196738020515
"1990-10-29",-0.00632246573948692,-0.0414260416542969,0,-0.0323353806429366,-0.0206192872027357,-0.0117648415795866,0.0011318620336831,-0.00428725201161972,-0.0228494327723439,0.00749067172915763,-0.00713593686544911,-0.0319176029683049,-0.0411957564382672,-0.008032171697264,-0.0327898228229909,-0.0102041701742419,-0.0571584138399485,-0.0261880759574107,-0.0111594462488984,0.00987174847915417,-0.00257179738837143,-0.0119602754629717,-0.0136056520557786,0.00491401480242915,0,-0.00611622701743597,-0.0127715656794876,0.00535237673859168,0.0087951314528274,0.00729397836255341
"1990-10-30",-0.0192108362656778,0.035612071788877,-0.0357505506616285,-0.0189579137446141,-0.0104712998672954,0.00883658180049807,0.0190481949706944,0,0.00461184522256297,0.0330305256764818,-0.00981362144832421,0.0266682470821612,-0.0141178815457851,0.00352201621937809,0.0327898228229909,0.00511510066677046,0.0211648111920431,0.00990107098271142,0.0258475928105555,0,0.0203915306909805,0.0066622498254163,0.0136056520557786,-0.00491401480242915,0.0177519454584503,0.0106789725758543,0.0127715656794876,0.0167626333411746,0,0.0258263995598984
"1990-10-31",-0.00431966114451643,0.0202027073175195,0.00553677206513203,0.0189579137446141,-0.010582109330537,0.011661939747843,-0.00333518930613819,0,-0.0030721990369702,-0.0145457110023788,0.00328191958510926,-0.0159154553058993,-0.0239819646864853,-0.00806862672897424,0,-0.0223569071012764,-0.0704898777545446,-0.0182275137592651,0,-0.0138478968587936,-0.0059046987247382,-0.024194728587057,0,-0.0199011543172949,-0.00440853028476607,0.0284237534378884,-0.0205135398331031,0.026760336593231,0.0104530568520893,0.0028288562004779
"1990-11-01",0.00216216300449523,-0.00860837453660013,-0.0111043707342344,0.0680534632450157,-0.0106952891167478,-0.0145987994211527,0.0154699217721319,0.0233556263771351,0.0107116555949278,0.00729930248161148,0.00327118381328129,-0.00536194314138538,0.0474022388945839,0.0165708034763976,0,0.0223569071012764,0.0704898777545446,0.0165841280155352,0.00484849434662138,0.00991088389945416,-0.00338983375451152,0.00813012608325048,0,-0.00503779402995719,0.00440853028476607,0.00734757163039457,-0.0209431738452432,0.0118544995345484,0.00862818122333819,0.0154172640273269
"1990-11-02",0.0192519314993211,0.053308553454507,0.0389343579754544,0.0719125815902864,0.0825210236880035,0.0289875368732524,0.00764613228135547,0.0217963999883328,0.0329371090740855,0.0144406841547944,0.00715915846559101,0.0421114853501268,0.00461894585629441,0.010403859014195,0.0421114853501268,0.0118344576470029,0.0707365510917783,0.0450236813739551,0,0.00393701295933946,0.0143281001540791,0.00806455983673038,0.0266682470821613,0.0298529631496812,0.00730463437888718,0.0174169859940021,0,-0.00168492036491941,0.027120306219194,-0.00278551712142638
"1990-11-05",-0.0042462908814509,0.00544960476756473,0.00238379135527644,0.0241947285870567,0.00985229644301164,-0.0202027073175195,0.00758811229049261,-0.00721280818924086,0.00440853028476607,0.0142351158218721,0.00646414661988937,0.0502618347808883,0.02278002833182,0.00638665889879642,0.0404095383378767,0.0133557911815558,-0.0147422817372034,0.037041271680349,0.00362100576695257,0.0194558666153659,0.0165978914090377,0.0146182005095543,0,0.0145987994211526,0.00145454571099424,0.00716848947861237,0.00790517950711345,0.0134005355374822,0.0231415285616943,0.00139372844860386
"1990-11-06",-0.0193346517074557,-0.0109290705321903,-0.0162019745762803,-0.0120241929668017,-0.0298529631496812,0,-0.00867684402568925,0,-0.034306123340955,-0.00709222830949185,-0.00322685017009761,-0.024815169119724,-0.0796674027338714,0,0,-0.0167227977294602,-0.0301530381706876,0.00151400483121522,-0.0145633641878966,0.00958780115515356,-0.0157614212640715,0,-0.0132452267500206,-0.0097088141269609,0.00290275965796161,-0.0114943794257349,0.00523561405394513,-0.0252751449581949,-0.0231415285616943,0.00416956823672487
"1990-11-07",-0.0241504602322831,-0.0278569545029663,-0.0195485760853482,0.019960742562538,-0.0204088716312071,-0.0176475168135781,-0.0220273223182907,-0.0187896968433665,-0.0137511716128245,-0.0288828741487861,-0.0202422843707493,-0.0410313966778626,-0.0297051544139157,-0.012814369533352,-0.0507723253734233,-0.0152934161694984,-0.0363676441708748,-0.0137092779250334,-0.0110634195442554,0,-0.0134682170508666,-0.0132804076678945,-0.0134230203321407,-0.00488998529419171,-0.0145987994211527,-0.0116280379951192,-0.0157898017326354,-0.03472571137383,-0.0409613576310655,-0.0196084713883764
"1990-11-08",-0.0247481696891942,0,-0.00556759866910239,0.0387645434502444,-0.0103627870355466,-0.00297177038915764,0.00111296616942091,0.00839459284302668,0,-0.00366972888896244,0.0202422843707493,0.0155847310166983,0.0632814499475202,0.0093804686854364,0.0206192872027357,-0.00515022597631587,0.0465200156348928,0.0197424787292013,-0.00619964787952565,0.00380952841666771,0.00169348050633289,0.00400267378965768,0,0,0.00586511945239798,-0.0132452267500205,-0.00265604405811626,0.0218444684305483,0.032565002678159,0.0196084713883764
"1990-11-09",0,0.0278569545029663,0.0196566525495516,0.0188329483330922,0.0408219945202552,0.0350913198112701,0.0274290371700636,0.0298529631496809,0.0137511716128245,0.0396448313472404,0.0305561646458785,0.0502618347808883,0.00470589103741248,0.0252318092005051,0.0202027073175195,0.00686109037994531,-0.010152371464018,0.0149256502166757,0.0233569314981037,0.0281180661087717,0.00253485560318811,0.0249848630835947,0.0134230203321407,0.0289875368732523,0.0173917427118693,-0.0119226449569063,0.00530505222969313,0.0289628421616239,0.0216855870715891,0.0233046873155234
"1990-11-12",0.0357980058757792,0.0968075596698283,0.0192777054259028,0.0684952352487644,0.0582689081239758,0.050430853626892,0.00431966114451665,0.014098924379502,0.0180456024691746,0.0278763695282549,0.0296501028183234,0.0242142581205945,0.0548082364949951,0.0246108020052049,0.0392207131532813,0.0203052661607457,0.0737434742455493,0.0277592696342746,0.0108762401441389,0.0539699308095287,0.0109107251061631,0.0231075750101497,0.0645385211375712,0.0188684843043828,0.0170944333593002,0.00746829460752596,0.0209431738452432,0.0281475536235272,0.0260601066698649,-0.00271370587159625
"1990-11-13",-0.00661523911871931,0.0391247944922324,0.0136298406299038,0.0240975515790605,0.0279087881170766,-0.00273597981887486,-0.00540249828334849,-0.014098924379502,0.00890213594059319,0.00343053509678914,0.00606797978375617,0.0236417630570406,-0.0642422687283537,-0.00892234141634729,0.00956945101615072,-0.00841047850859633,-0.0191393402106974,-0.0130531222445793,-0.00844905448652788,-0.0176683041333139,-0.007540881984613,0.00253485560318811,0,0.013921338518608,-0.00993620665912975,-0.0240975515790607,0.0128701905205351,-0.0306696230562373,0.0127797266463989,-0.00544960476756473
"1990-11-14",0.0131870042819537,-0.0120628724492751,0.0111209808722688,0.0202027073175195,0.0271509890659509,0.0108992904580356,-0.00761286982872189,0.018090945649039,0,-0.00343053509678914,0.0227282510775559,0.0501243871825686,0.0597879183789735,0.0135865289764521,0,0.00505477066162396,0.0517762695237201,-0.0176735086174973,0.00844905448652788,0.0176683041333139,0.0125367291779845,0.0212907228088812,0.0124225199985572,0,0.0183750753049943,0.00456274555841829,-0.0180650073976389,0.00754720563538314,0.00475060275859795,0.00544960476756473
"1990-11-15",0.0108578699720492,-0.0270619220429573,-0.00818239515494001,-0.04430025889658,-0.00896866998276041,-0.0108992904580356,-0.0109770586311511,-0.0110166362065018,-0.00444116199996802,-0.00689657905906049,-0.0160957275174263,-0.0224728558520585,-0.0456700368331884,-0.00794211135677525,-0.0289875368732523,-0.00674538813953141,-0.0326369293130226,-0.00596126951649945,-0.00240674003056496,-0.0123349581579515,-0.00332779009267448,0.00247524878854311,-0.0250013022054173,-0.00925932541279673,-0.0126851595273156,0,0,-0.0143039880982627,-0.0256013982387884,-0.00544960476756473
"1990-11-16",-0.0043290110895855,0,-0.00293858571732875,0.0509448016152485,0.00896866998276041,-0.00274348594575069,0.013158084577511,0.0179645549752987,0.00739101664638908,0.00689657905906049,-0.0224865141621162,0.0135442251077571,0.0501243871825686,0.0088723439819951,0.0097561749453647,-0.00338983375451174,0.0234202742080987,0.00447428039492115,0.0107850056765626,0,0.0107750731679586,0.00493219248931887,0,-0.00466201310581127,-0.00997870004989609,-0.00151860317718988,0.0231670592815343,0.00927885189558975,0.0208507954801904,0.00816331063916098
"1990-11-19",0,0,0.0186594335042773,0.0196727655987048,0,0.0136427764037863,0,0.00689997808999676,0.0418229661350238,0,0.00978601081823038,0.0265502320941209,0.0176216013498195,0.00971555178609584,0.0096619109117369,0.0134909297410155,0.0183491386681965,0.0220759516991997,0.018890762469554,0.00353982670512409,0,0.00613122705493652,0.0250013022054173,-0.00468384931242649,0.0128115631342001,-0.00762780204888625,0.00254129742867271,0.00752826642079141,0.0173096375350918,0.0054054185669079
"1990-11-20",0,-0.0537901745861378,-0.102732224776578,0,0,-0.0136427764037863,-0.00436681916634019,-0.0178399181283306,-0.0142249909313472,-0.0385336640022431,-0.0165698789562274,0,-0.0310446216819601,-0.0120427578631821,-0.0194180858571016,-0.00672271439487671,-0.0609087530869926,-0.0220759516991997,-0.0058651194523982,-0.00353982670512409,0.00329218404347698,-0.0085942824873344,-0.0250013022054173,0.00468384931242649,-0.0042523097385303,0,-0.0205135398331031,-0.00501254182354449,0,0
"1990-11-21",0.0172047254496308,-0.037537919319065,0.0370761913360451,-0.0397403286495142,-0.0180185055026783,-0.0138314791484619,0.00218579321998025,0.00697561373642497,-0.0246567966128604,0.0106572944739882,-0.013080223862096,-0.0355593020364868,0.0134230203321406,0.00650257748756689,-0.00985229644301164,0,-0.0097088141269609,-0.0195348060206424,-0.0106446895114143,-0.00533334597536239,0.00899801571956038,-0.00494438584546408,0.0125787822068601,-0.00468384931242649,0.00283688133519955,0.00762780204888625,0.0128701905205351,0,-0.00469117357588034,0.00134680155037881
"1990-11-23",0.0042553255701383,0,0.00859956159567776,-0.0378702740554098,0,-0.0751798985078349,-0.00328048407916182,0.0039643263019089,0.00293255342127785,-0.00353982670512409,-0.00628932890756406,-0.02752467339009,-0.0179377006866673,-0.0130477153924757,-0.0200006667066695,-0.00846745109909852,-0.0246926125903715,0.00151630051796392,-0.00238095350574152,0.0176683041333139,-0.00899801571956038,-0.00621506040343434,0,0,0,0,-0.00512821636691951,0,0,0.0080429387994605
"1990-11-26",0,0.0242926925690445,-0.022889957005134,0.0378702740554098,0,0.0208031276297631,0.0119761910467155,0.0029629651306573,0.0217242431915825,-0.00355240160436776,0,0.0138570346614263,0,0.0111941467431524,0.0100503358535015,-0.00170212807053027,0.0344014267173324,0.00453515516539138,-0.0156159329462282,-0.0194524259268154,0.00491804269964513,0.0123917322951637,0.0246926125903714,0,-0.00141743468097322,-0.00916036939866438,-0.0207799684917453,-0.00672271439487648,-0.00313972000466767,-0.00267379838440229
"1990-11-27",0.0126583968719234,-0.00534760632659537,0.00623832341269148,0.0685423195532202,0.0357180826020791,0.0116960397631913,-0.00108283713883184,0.00393701295933946,0.0142249909313472,0,0,0,0.022372297754533,-0.00325203538637719,0.0295588022415444,0.00340136382348999,0,0.0297198693849277,0.0274644127903692,0.0229489329855448,-0.00327600620590074,0.00246002584086247,0.0240975515790605,0.0186051878310345,0.00283286308430397,0.0227454839889707,0.0182059644965724,0.00672271439487648,-0.00472814119594589,-0.0121213605323449
"1990-11-28",-0.00209863665692112,-0.00537635703638029,-0.0232788114832903,-0.0288019909037061,0,-0.00583092031079313,0.00324500014332729,-0.0218479395258697,-0.0185322481289276,-0.0143371631464073,0.00941922191649169,0.0181823190831905,0.0175443096509095,-0.0102900814422733,0.0192313619278876,0.0218312616572345,-0.0344014267173324,-0.0162365190476406,-0.013041085829264,0.0121423868257253,-0.00493422053722137,-0.00987662349591201,-0.0240975515790605,-0.00461894585629441,0.00141342779714715,0.0119226449569063,-0.00516797015844261,0.00250941160542606,0.00786786120061356,0
"1990-11-29",-0.00421053253634351,0.00537635703638029,0.00254291300411236,-0.0465200156348928,0.0173917427118692,-0.0117648415795866,-0.00541419839087265,0.0080000426670761,-0.00577202179712222,0.00719427563402708,-0.0202027073175195,0,-0.00435730536895562,-0.00329644753417879,0,0.0148395138627744,-0.0304592074847085,-0.00746829460752596,-0.0168475705726117,-0.038669141159154,-0.00165016539095797,-0.00497513464011412,0.0121213605323448,-0.00930239266231359,-0.00566573753567745,0.00738010729762251,-0.0130379943381298,-0.00250941160542606,-0.00313972000466767,-0.00271370587159625
"1990-11-30",0.00630916919326463,0.0185928330766159,0.0287879704759426,0.00677968698537867,0.00858374369139148,0.0291565842914556,0.0107992410217603,0.0447981428998947,0.0285326060355708,0.0317486983145803,-0.0134833503372866,0.0266682470821612,0.0385486701172351,0.0145167616016719,-0.00956945101615072,0.0258495814613253,0.0304592074847085,0.0468606963181868,0.0334159969198442,0.00357782134788387,0.0123103729430643,0.0282747784681665,0.0119761910467157,0.036701366850428,0.0169018108026033,0.0087848295557329,0.0130379943381298,0.0231798457789933,0.0202341533639678,0.00811912443850415
"1990-12-03",0.00209424160311489,0.0182534403093504,0.0171258008239228,0.0100841190666261,0.0169495583137733,0.0339015516756813,-0.00215053846322855,-0.0134230203321408,0.0153527090895853,0.00346620797648622,-0.0097435002725299,0.0554513045362143,0.0248975516217271,-0.00232720607708625,0.00956945101615072,0.0173917427118691,0.0535407669280298,0.0156142278015508,0.0105079775984147,0.0436750635026615,0.0105477651329857,-0.00364299127850076,0.0235304974101941,-0.00904983551991789,0.0027894020875785,-0.0043827681550952,0.0430991924818522,0.0024519832472869,0.0243543239517643,0.00134680155037881
"1990-12-04",0,0.0051546505886646,0.0108565601911952,0.0457596171494667,0.0330608622608881,0.00829880281469508,0.0107067403944243,0.00673403218134405,0.0110193952496107,0.0205486682273877,0.0097435002725299,0.0164612770540721,0.0202846711715059,0.0120427578631821,0.00947874395454378,0,0.0417694128762952,0.0195264223503553,0.00232018665569766,0,0.00643606405089425,0.00727275932907956,0.011560822401076,0.00904983551991789,0.00832182333749221,0.010196738020515,0.0220867874028434,0.0113637586503148,0.0178842322564208,-0.00675222011728671
"1990-12-05",0.0227517569834159,0.0814259704175655,0.0160669924612056,0.0589317783763352,0.0476280489892546,0.0244910200082959,0.00742708984361551,0.0171106836132107,0.0363187192950121,0.0267574491695493,0.0173025784042822,0.0161946859199806,0.0622769295215144,-0.000921234519320802,0,-0.00786786120061356,0.078643127319113,0.00962206736406213,0.0138091952741863,0.0085106896679088,0.0119570974211221,0.00602048778158304,0,-0.02278002833182,0.0109891215755951,0.0115275051710675,0,0.00241838086428192,0.0117475653499501,-0.00271370587159625
"1990-12-06",0.00204290162980048,-0.00713439411387395,-0.00236406729488081,-0.0430835861363115,0,0.0160003413464409,-0.0181338302380398,-0.00756862648000745,-0.00529802563755544,0.00657897109804262,0,-0.0161946859199806,-0.0190481949706944,-0.0275653986861846,0.00938974034983904,0.00157853229304972,-0.0212322201057741,-0.00686344492498248,-0.0114943794257352,0,0.0118158129313808,0.00598445831524064,0,0,-0.00136705421153294,0.00286123228103197,0.00725517088117189,0.00642056780292277,0.0116111609276781,-0.012303641195357
"1990-12-07",0,-0.0339838528155987,-0.0137029251663248,-0.0417396061727653,-0.0235304974101941,0.0105264129869875,-0.00647950431098643,-0.00954205713320322,-0.0106810094203338,0,-0.0173025784042822,-0.0123204843880407,0.0076628727455692,0.00896021085515031,-0.0188684843043828,0.00314960890289617,0,-0.0321931230141312,-0.00231481584845117,0.0217946598274203,0.003127445864195,-0.00478469812333637,-0.011560822401076,0.0137301928119021,0.00409556886473705,0.00142755199118549,-0.00241254640538413,0,-0.0233587262776283,-0.00828734024857014
"1990-12-10",0.0202027073175193,-0.00495050515985618,-0.0138933071346687,0.0162605208717803,-0.0240975515790605,0.0155847310166983,-0.00216919824754536,0.00287218962409597,-0.0121540996506835,-0.00657897109804262,0.00708537585762725,0.00823049913651541,0,0.00748366448717297,0,-0.00630916919326463,-0.00862074304390703,0.0211126772375594,0.00577702357692189,-0.0049875415110392,0.00855038244581285,0,0,0,0.00272109011436061,-0.00859604146979787,-0.0170527883827192,0.00876150566857259,-0.0118872127840466,0.00828734024857014
